Page 1:
f1_01(0): Rect(227.23800659179688, 73.20001220703125, 284.5679931640625, 85.20001220703125)
f1_22(0): Rect(306.76800537109375, 72.969970703125, 335.6880187988281, 84.969970703125)
f1_02(0): Rect(386.2980041503906, 72.77001953125, 444.4580078125, 84.77001953125)
f1_21(0): Rect(465.8280029296875, 73.20001220703125, 487.51800537109375, 85.20001220703125)
c1_05(0): Rect(358.3780212402344, 110.8599853515625, 366.6679992675781, 118.97998046875)
f1_20(0): Rect(342.9179992675781, 122.3699951171875, 458.5580139160156, 132.780029296875)
c1_03(0): Rect(299.5379943847656, 135.33001708984375, 307.8280029296875, 143.45001220703125)
f1_03(0): Rect(48.35799789428711, 169.54998779296875, 347.9179992675781, 181.5999755859375)
f1_04(0): Rect(352.14801025390625, 169.54998779296875, 478.0780029296875, 181.5999755859375)
f1_05(0): Rect(481.9179992675781, 169.54998779296875, 572.4879760742188, 181.5999755859375)
f1_06(0): Rect(48.487998962402344, 193.6500244140625, 572.4879760742188, 205.70001220703125)
f1_07(0): Rect(48.487998962402344, 217.75, 572.4879760742188, 229.79998779296875)
f1_08(0): Rect(48.487998962402344, 253.89999389648438, 449.3680114746094, 265.95001220703125)
f1_09(0): Rect(453.3680114746094, 253.89999389648438, 477.7879943847656, 265.95001220703125)
f1_10(0): Rect(482.9880065917969, 253.89999389648438, 572.2779541015625, 265.95001220703125)
f1_11(0): Rect(48.487998962402344, 278.0, 572.4879760742188, 290.04998779296875)
f1_12(0): Rect(48.487998962402344, 302.1000061035156, 572.4879760742188, 314.1499938964844)
f1_17(0): Rect(104.3280029296875, 688.6400146484375, 191.0880126953125, 699.47998046875)
f1_18(0): Rect(285.0780029296875, 688.6400146484375, 371.8380126953125, 699.47998046875)
f1_19(0): Rect(465.8280029296875, 688.6400146484375, 545.3579711914062, 699.47998046875)

----------------------------------------

Page 2:
c2_01(0): Rect(60.87799835205078, 118.5, 69.16799926757812, 126.6199951171875)
c2_02(0): Rect(60.87799835205078, 163.1099853515625, 69.16799926757812, 171.22998046875)
c2_06(0): Rect(60.87799835205078, 213.84002685546875, 69.16799926757812, 221.96002197265625)
c2_03(0): Rect(60.87799835205078, 265.6499938964844, 69.16799926757812, 273.7699890136719)
c2_04(0): Rect(60.87799835205078, 297.45001220703125, 69.16799926757812, 305.57000732421875)
c2_05(0): Rect(60.87799835205078, 330.1300048828125, 69.16799926757812, 338.25)
f2_01(0): Rect(314.5880126953125, 556.47998046875, 400.0480041503906, 567.0599975585938)
f2_02(0): Rect(401.3280029296875, 556.3599853515625, 486.8780212402344, 567.0999755859375)
f2_03(0): Rect(488.3280029296875, 556.3599853515625, 573.5879516601562, 567.010009765625)
f2_04(0): Rect(314.5880126953125, 580.0800170898438, 399.6280212402344, 590.6600341796875)
f2_05(0): Rect(401.2480163574219, 579.9199829101562, 487.02801513671875, 590.6600341796875)
f2_06(0): Rect(488.3479919433594, 579.6099853515625, 573.6079711914062, 590.6600341796875)
f2_07(0): Rect(314.5880126953125, 616.1500244140625, 399.8280029296875, 626.72998046875)
f2_08(0): Rect(401.1679992675781, 615.989990234375, 486.8179931640625, 626.72998046875)
f2_09(0): Rect(488.3580017089844, 615.9100341796875, 573.2979736328125, 626.72998046875)
f2_10(0): Rect(314.5880126953125, 664.3499755859375, 399.7279968261719, 674.9299926757812)
f2_11(0): Rect(401.39801025390625, 664.1900024414062, 487.0780029296875, 674.9299926757812)
f2_12(0): Rect(488.5679931640625, 664.1099853515625, 573.2079467773438, 674.9299926757812)
f2_13(0): Rect(314.5880126953125, 700.5, 399.3380126953125, 711.0800170898438)
f2_14(0): Rect(401.3280029296875, 700.3400268554688, 486.9880065917969, 711.0800170898438)
f2_15(0): Rect(488.6080017089844, 700.260009765625, 573.197998046875, 711.0800170898438)
f2_16(0): Rect(314.5880126953125, 745.9299926757812, 399.0880126953125, 756.510009765625)
f2_17(0): Rect(401.4779968261719, 745.77001953125, 486.6280212402344, 756.510009765625)
f2_18(0): Rect(488.7279968261719, 745.6900024414062, 571.8379516601562, 756.510009765625)

----------------------------------------

Page 3:
c3_01(0): Rect(335.6880187988281, 219.4000244140625, 343.7879943847656, 227.47998046875)
f3_01(0): Rect(329.8580017089844, 326.20001220703125, 463.89801025390625, 338.25)

----------------------------------------

