Page 1:
f1_50(0): Rect(320.63800048828125, 69.1199951171875, 364.7080078125, 82.3699951171875)
f1_51(0): Rect(380.8479919433594, 69.739990234375, 391.39801025390625, 82.989990234375)
c1_001(0): Rect(480.40802001953125, 73.97998046875, 488.1280212402344, 81.82000732421875)
c2_126a(0): Rect(538.3779907226562, 73.8699951171875, 546.16796875, 81.67999267578125)
f1_01(0): Rect(48.487998962402344, 120.8499755859375, 398.75799560546875, 132.9000244140625)
f1_02(0): Rect(402.75799560546875, 120.8499755859375, 428.5379943847656, 132.9000244140625)
f1_03(0): Rect(433.218017578125, 120.8499755859375, 572.4879760742188, 132.9000244140625)
f1_04(0): Rect(48.487998962402344, 144.95001220703125, 398.75799560546875, 157.0)
f1_05(0): Rect(404.01800537109375, 144.95001220703125, 571.91796875, 157.0)
f1_06(0): Rect(48.487998962402344, 169.04998779296875, 571.4879760742188, 181.0999755859375)
f1_07(0): Rect(48.487998962402344, 193.1500244140625, 181.85800170898438, 205.20001220703125)
f1_08(0): Rect(195.0679931640625, 193.1500244140625, 223.51800537109375, 205.20001220703125)
f1_09(0): Rect(228.64801025390625, 193.1500244140625, 289.74798583984375, 205.20001220703125)
f1_10(0): Rect(302.8080139160156, 193.1500244140625, 331.25799560546875, 205.20001220703125)
f1_11(0): Rect(336.38800048828125, 193.1500244140625, 397.4880065917969, 205.20001220703125)
f1_12(0): Rect(404.01800537109375, 193.1500244140625, 571.91796875, 205.20001220703125)
f1_13(0): Rect(48.487998962402344, 241.47998046875, 398.75799560546875, 253.52999877929688)
f1_14(0): Rect(404.01800537109375, 241.47998046875, 571.91796875, 253.52999877929688)
f1_15(0): Rect(48.487998962402344, 265.5799865722656, 572.4879760742188, 277.6300048828125)
f1_16(0): Rect(248.00799560546875, 361.6099853515625, 312.5679931640625, 374.0299987792969)
f1_17(0): Rect(334.2879943847656, 361.6099853515625, 398.8479919433594, 374.0299987792969)
f1_18(0): Rect(419.947998046875, 361.6099853515625, 484.50799560546875, 374.0299987792969)
f1_19(0): Rect(507.468017578125, 361.6099853515625, 572.0279541015625, 374.0299987792969)
f1_20(0): Rect(230.00799560546875, 385.7099914550781, 312.5679931640625, 398.1300048828125)
f1_21(0): Rect(316.2879943847656, 385.7099914550781, 398.8479919433594, 398.1300048828125)
f1_22(0): Rect(403.197998046875, 385.7099914550781, 485.75799560546875, 398.1300048828125)
f1_23(0): Rect(490.0979919433594, 385.7099914550781, 572.657958984375, 398.1300048828125)
f1_24(0): Rect(230.00799560546875, 421.8599853515625, 312.5679931640625, 434.2799987792969)
f1_25(0): Rect(316.2879943847656, 421.8599853515625, 398.8479919433594, 434.2799987792969)
f1_26(0): Rect(403.197998046875, 421.8599853515625, 485.75799560546875, 434.2799987792969)
f1_27(0): Rect(490.0979919433594, 421.8599853515625, 572.657958984375, 434.2799987792969)
f1_28(0): Rect(230.00799560546875, 445.9599914550781, 312.5679931640625, 458.3800048828125)
f1_29(0): Rect(316.2879943847656, 445.9599914550781, 398.8479919433594, 458.3800048828125)
f1_30(0): Rect(403.197998046875, 445.9599914550781, 485.75799560546875, 458.3800048828125)
f1_31(0): Rect(490.0979919433594, 445.9599914550781, 572.657958984375, 458.3800048828125)
f1_32(0): Rect(230.00799560546875, 462.25, 312.5679931640625, 541.0899658203125)
f1_33(0): Rect(316.2879943847656, 462.25, 398.8479919433594, 541.0899658203125)
f1_34(0): Rect(403.197998046875, 462.25, 485.75799560546875, 541.0899658203125)
f1_35(0): Rect(490.0979919433594, 462.25, 572.657958984375, 541.0899658203125)
f1_36(0): Rect(230.00799560546875, 554.4100341796875, 312.5679931640625, 566.8300170898438)
f1_37(0): Rect(316.2879943847656, 554.4100341796875, 398.8479919433594, 566.8300170898438)
f1_38(0): Rect(403.197998046875, 554.4100341796875, 485.75799560546875, 566.8300170898438)
f1_39(0): Rect(490.0979919433594, 554.4100341796875, 572.657958984375, 566.8300170898438)
f1_40(0): Rect(230.00799560546875, 578.510009765625, 312.5679931640625, 590.9299926757812)
f1_41(0): Rect(316.2879943847656, 578.510009765625, 398.8479919433594, 590.9299926757812)
f1_42(0): Rect(403.197998046875, 578.510009765625, 485.75799560546875, 590.9299926757812)
f1_43(0): Rect(490.0979919433594, 578.510009765625, 572.657958984375, 590.9299926757812)
f1_44(0): Rect(230.00799560546875, 602.6099853515625, 312.5679931640625, 615.030029296875)
f1_45(0): Rect(316.2879943847656, 602.6099853515625, 398.8479919433594, 615.030029296875)
f1_46(0): Rect(403.197998046875, 602.6099853515625, 485.75799560546875, 615.030029296875)
f1_47(0): Rect(490.0979919433594, 602.6099853515625, 572.657958984375, 615.030029296875)
f1_48(0): Rect(342.9179992675781, 650.0899658203125, 465.8280029296875, 662.510009765625)
f1_49(0): Rect(509.2080078125, 650.0899658203125, 574.2779541015625, 662.510009765625)
f1_52(0): Rect(46.487998962402344, 687.7000122070312, 198.3179931640625, 699.75)

----------------------------------------

Page 2:
c2_126(0): Rect(572.7979736328125, 33.030029296875, 580.5180053710938, 40.8699951171875)
c2_126a(0): Rect(630.7680053710938, 32.91998291015625, 638.5579833984375, 40.72998046875)
f2_01(0): Rect(18.488000869750977, 66.95001220703125, 288.8179931640625, 79.0)
f2_02(0): Rect(293.5580139160156, 66.95001220703125, 325.197998046875, 79.0)
f2_03(0): Rect(329.1080017089844, 66.95001220703125, 418.51800537109375, 79.0)
f2_04(0): Rect(424.0880126953125, 66.95001220703125, 570.14794921875, 79.0)
f2_05(0): Rect(575.7379760742188, 66.95001220703125, 739.5780029296875, 79.0)
