Page 1:
f1-1: Rect(46.267799377441406, 98.6820068359375, 341.51800537109375, 112.6820068359375)
f1-2: Rect(342.26800537109375, 98.6820068359375, 456.76800537109375, 112.6820068359375)
f1-3: Rect(470.76800537109375, 98.6820068359375, 572.7680053710938, 112.6820068359375)
f1-4: Rect(191.51800537109375, 122.6820068359375, 572.7680053710938, 136.9320068359375)
f1-9: Rect(406.51800537109375, 185.4320068359375, 514.2680053710938, 196.9320068359375)
f1-10: Rect(515.0180053710938, 185.4320068359375, 543.2680053710938, 196.9320068359375)
f1-11: Rect(406.51800537109375, 197.4320068359375, 514.2680053710938, 208.9320068359375)
f1-12: Rect(515.0180053710938, 197.4320068359375, 543.2680053710938, 208.9320068359375)
f1-13: Rect(406.51800537109375, 209.4320068359375, 514.2680053710938, 220.9320068359375)
f1-14: Rect(515.0180053710938, 209.4320068359375, 543.2680053710938, 220.9320068359375)
f1-15: Rect(406.51800537109375, 221.4320068359375, 514.2680053710938, 232.9320068359375)
f1-16: Rect(515.0180053710938, 221.4320068359375, 543.2680053710938, 232.9320068359375)
f1-17: Rect(406.51800537109375, 233.4320068359375, 514.2680053710938, 244.9320068359375)
f1-18: Rect(515.0180053710938, 233.4320068359375, 543.2680053710938, 244.9320068359375)
f1-19a: Rect(406.51800537109375, 245.4320068359375, 514.2680053710938, 256.9320068359375)
f1-20a: Rect(515.0180053710938, 245.4320068359375, 543.2680053710938, 256.9320068359375)
f1-21a: Rect(406.51800537109375, 257.4320068359375, 514.2680053710938, 268.9320068359375)
f1-22a: Rect(515.0180053710938, 257.1820068359375, 543.2680053710938, 268.6820068359375)
f1-23a: Rect(406.51800537109375, 269.1820068359375, 514.2680053710938, 280.6820068359375)
f1-24a: Rect(515.0180053710938, 269.4320068359375, 543.2680053710938, 280.9320068359375)
f1-19: Rect(46.267799377441406, 365.4320068359375, 140.01800537109375, 388.9320068359375)
f1-20: Rect(140.76800537109375, 365.4320068359375, 284.01800537109375, 388.9320068359375)
f1-21: Rect(284.76800537109375, 365.4320068359375, 413.51800537109375, 388.9320068359375)
f1-22: Rect(429.01800537109375, 365.4320068359375, 572.7680053710938, 388.9320068359375)
f1-23: Rect(46.267799377441406, 389.4320068359375, 140.01800537109375, 412.9320068359375)
f1-24: Rect(140.76800537109375, 389.4320068359375, 284.01800537109375, 412.9320068359375)
f1-25: Rect(284.76800537109375, 389.4320068359375, 413.51800537109375, 412.9320068359375)
f1-26: Rect(429.01800537109375, 389.4320068359375, 572.7680053710938, 412.9320068359375)
f1-27: Rect(46.267799377441406, 413.4320068359375, 140.01800537109375, 436.9320068359375)
f1-28: Rect(140.76800537109375, 413.1820068359375, 284.01800537109375, 436.6820068359375)
f1-29: Rect(284.76800537109375, 413.1820068359375, 413.51800537109375, 436.6820068359375)
f1-30: Rect(429.01800537109375, 413.4320068359375, 572.7680053710938, 436.9320068359375)
f1-31: Rect(46.267799377441406, 437.4320068359375, 140.01800537109375, 460.9320068359375)
f1-32: Rect(140.76800537109375, 437.1820068359375, 284.01800537109375, 460.6820068359375)
f1-33: Rect(284.76800537109375, 437.1820068359375, 413.51800537109375, 460.6820068359375)
f1-34: Rect(429.01800537109375, 437.4320068359375, 572.7680053710938, 460.9320068359375)
f1-35: Rect(46.267799377441406, 461.4320068359375, 140.01800537109375, 484.9320068359375)
f1-36: Rect(140.76800537109375, 461.4320068359375, 284.01800537109375, 484.9320068359375)
f1-37: Rect(284.76800537109375, 461.4320068359375, 413.51800537109375, 484.9320068359375)
f1-38: Rect(429.01800537109375, 461.4320068359375, 572.7680053710938, 484.9320068359375)
f1-39: Rect(46.267799377441406, 485.4320068359375, 140.01800537109375, 508.9320068359375)
f1-40: Rect(140.76800537109375, 485.1820068359375, 284.01800537109375, 508.6820068359375)
f1-41: Rect(284.76800537109375, 485.1820068359375, 413.51800537109375, 508.6820068359375)
f1-42: Rect(429.01800537109375, 485.1820068359375, 572.7680053710938, 508.6820068359375)
f1-43: Rect(46.267799377441406, 509.4320068359375, 140.01800537109375, 532.9320068359375)
f1-44: Rect(140.76800537109375, 509.4320068359375, 284.01800537109375, 532.9320068359375)
f1-45: Rect(284.76800537109375, 509.1820068359375, 413.51800537109375, 532.6820068359375)
f1-46: Rect(429.01800537109375, 509.4320068359375, 572.7680053710938, 532.9320068359375)
f1-47: Rect(46.267799377441406, 533.4320068359375, 140.01800537109375, 556.9320068359375)
f1-48: Rect(140.76800537109375, 533.4320068359375, 284.01800537109375, 556.9320068359375)
f1-49: Rect(284.76800537109375, 533.4320068359375, 413.51800537109375, 556.9320068359375)
f1-50: Rect(429.01800537109375, 533.4320068359375, 572.7680053710938, 556.9320068359375)
f1-51: Rect(46.267799377441406, 557.4320068359375, 140.01800537109375, 580.9320068359375)
f1-52: Rect(140.76800537109375, 557.1820068359375, 284.01800537109375, 580.6820068359375)
f1-53: Rect(284.76800537109375, 557.4320068359375, 413.51800537109375, 580.9320068359375)
f1-54: Rect(429.01800537109375, 557.1820068359375, 572.7680053710938, 580.6820068359375)
f1-55: Rect(46.267799377441406, 581.4320068359375, 140.01800537109375, 604.9320068359375)
f1-56: Rect(140.76800537109375, 581.1820068359375, 284.01800537109375, 604.6820068359375)
f1-57: Rect(284.76800537109375, 581.4320068359375, 413.51800537109375, 604.9320068359375)
f1-58: Rect(429.01800537109375, 581.1820068359375, 572.7680053710938, 604.6820068359375)
f1-59: Rect(46.267799377441406, 605.4320068359375, 140.01800537109375, 628.9320068359375)
